"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"1","28001","Tamaulipas","Abasolo","guarderias",1,898,130,6,"28"
"2","28001","Tamaulipas","Abasolo","asilos",0,1043,324,3,"28"
"3","28001","Tamaulipas","Abasolo","estancias",0,134,100,1,"28"
"4","28002","Tamaulipas","Aldama","guarderias",3,2618,130,17,"28"
"5","28002","Tamaulipas","Aldama","asilos",0,3213,324,10,"28"
"6","28002","Tamaulipas","Aldama","estancias",0,340,100,3,"28"
"7","28003","Tamaulipas","Altamira","guarderias",19,26193,130,182,"28"
"8","28003","Tamaulipas","Altamira","asilos",1,14324,324,43,"28"
"9","28003","Tamaulipas","Altamira","estancias",0,2692,100,27,"28"
"10","28007","Tamaulipas","Camargo","guarderias",1,1617,130,11,"28"
"11","28007","Tamaulipas","Camargo","asilos",0,1455,324,4,"28"
"12","28007","Tamaulipas","Camargo","estancias",0,204,100,2,"28"
"13","28009","Tamaulipas","Ciudad Madero","guarderias",27,14418,130,84,"28"
"14","28009","Tamaulipas","Ciudad Madero","asilos",2,24309,324,73,"28"
"15","28009","Tamaulipas","Ciudad Madero","estancias",2,2953,100,28,"28"
"16","28010","Tamaulipas","Cruillas","guarderias",1,147,130,0,"28"
"17","28010","Tamaulipas","Cruillas","asilos",0,263,324,1,"28"
"18","28010","Tamaulipas","Cruillas","estancias",0,26,100,0,"28"
"19","28012","Tamaulipas","González","guarderias",2,4511,130,33,"28"
"20","28012","Tamaulipas","González","asilos",0,3915,324,12,"28"
"21","28012","Tamaulipas","González","estancias",0,609,100,6,"28"
"22","28014","Tamaulipas","Guerrero","guarderias",1,258,130,1,"28"
"23","28014","Tamaulipas","Guerrero","asilos",0,431,324,1,"28"
"24","28014","Tamaulipas","Guerrero","estancias",0,74,100,1,"28"
"25","28015","Tamaulipas","Gustavo Díaz Ordaz","guarderias",1,1601,130,11,"28"
"26","28015","Tamaulipas","Gustavo Díaz Ordaz","asilos",0,1358,324,4,"28"
"27","28015","Tamaulipas","Gustavo Díaz Ordaz","estancias",0,199,100,2,"28"
"28","28016","Tamaulipas","Hidalgo","guarderias",2,1709,130,11,"28"
"29","28016","Tamaulipas","Hidalgo","asilos",0,2742,324,8,"28"
"30","28016","Tamaulipas","Hidalgo","estancias",1,240,100,1,"28"
"31","28018","Tamaulipas","Jiménez","guarderias",1,572,130,3,"28"
"32","28018","Tamaulipas","Jiménez","asilos",0,840,324,3,"28"
"33","28018","Tamaulipas","Jiménez","estancias",0,58,100,1,"28"
"34","28019","Tamaulipas","Llera","guarderias",1,1236,130,9,"28"
"35","28019","Tamaulipas","Llera","asilos",0,2401,324,7,"28"
"36","28019","Tamaulipas","Llera","estancias",0,213,100,2,"28"
"37","28021","Tamaulipas","El Mante","guarderias",9,8648,130,58,"28"
"38","28021","Tamaulipas","El Mante","asilos",1,12343,324,37,"28"
"39","28021","Tamaulipas","El Mante","estancias",0,1748,100,17,"28"
"40","28022","Tamaulipas","Matamoros","guarderias",39,54010,130,376,"28"
"41","28022","Tamaulipas","Matamoros","asilos",6,28301,324,81,"28"
"42","28022","Tamaulipas","Matamoros","estancias",2,5365,100,52,"28"
"43","28024","Tamaulipas","Mier","guarderias",0,439,130,3,"28"
"44","28024","Tamaulipas","Mier","asilos",1,954,324,2,"28"
"45","28024","Tamaulipas","Mier","estancias",0,60,100,1,"28"
"46","28025","Tamaulipas","Miguel Alemán","guarderias",1,2442,130,18,"28"
"47","28025","Tamaulipas","Miguel Alemán","asilos",1,2259,324,6,"28"
"48","28025","Tamaulipas","Miguel Alemán","estancias",1,203,100,1,"28"
"49","28027","Tamaulipas","Nuevo Laredo","guarderias",29,42627,130,299,"28"
"50","28027","Tamaulipas","Nuevo Laredo","asilos",3,24746,324,73,"28"
"51","28027","Tamaulipas","Nuevo Laredo","estancias",4,5267,100,49,"28"
"52","28028","Tamaulipas","Nuevo Morelos","guarderias",1,443,130,2,"28"
"53","28028","Tamaulipas","Nuevo Morelos","asilos",1,386,324,0,"28"
"54","28028","Tamaulipas","Nuevo Morelos","estancias",0,46,100,0,"28"
"55","28029","Tamaulipas","Ocampo","guarderias",1,1279,130,9,"28"
"56","28029","Tamaulipas","Ocampo","asilos",0,1650,324,5,"28"
"57","28029","Tamaulipas","Ocampo","estancias",0,158,100,2,"28"
"58","28030","Tamaulipas","Padilla","guarderias",1,1272,130,9,"28"
"59","28030","Tamaulipas","Padilla","asilos",0,1654,324,5,"28"
"60","28030","Tamaulipas","Padilla","estancias",0,162,100,2,"28"
"61","28032","Tamaulipas","Reynosa","guarderias",36,69978,130,502,"28"
"62","28032","Tamaulipas","Reynosa","asilos",1,37123,324,114,"28"
"63","28032","Tamaulipas","Reynosa","estancias",2,7312,100,71,"28"
"64","28033","Tamaulipas","Río Bravo","guarderias",6,13536,130,98,"28"
"65","28033","Tamaulipas","Río Bravo","asilos",1,9165,324,27,"28"
"66","28033","Tamaulipas","Río Bravo","estancias",0,2007,100,20,"28"
"67","28035","Tamaulipas","San Fernando","guarderias",4,5330,130,37,"28"
"68","28035","Tamaulipas","San Fernando","asilos",0,4813,324,15,"28"
"69","28035","Tamaulipas","San Fernando","estancias",0,566,100,6,"28"
"70","28038","Tamaulipas","Tampico","guarderias",41,22630,130,133,"28"
"71","28038","Tamaulipas","Tampico","asilos",5,33665,324,99,"28"
"72","28038","Tamaulipas","Tampico","estancias",0,4805,100,48,"28"
"73","28039","Tamaulipas","Tula","guarderias",3,3322,130,23,"28"
"74","28039","Tamaulipas","Tula","asilos",0,3395,324,10,"28"
"75","28039","Tamaulipas","Tula","estancias",0,338,100,3,"28"
"76","28040","Tamaulipas","Valle Hermoso","guarderias",3,5762,130,41,"28"
"77","28040","Tamaulipas","Valle Hermoso","asilos",1,5768,324,17,"28"
"78","28040","Tamaulipas","Valle Hermoso","estancias",0,734,100,7,"28"
"79","28041","Tamaulipas","Victoria","guarderias",77,32171,130,170,"28"
"80","28041","Tamaulipas","Victoria","asilos",1,25794,324,79,"28"
"81","28041","Tamaulipas","Victoria","estancias",1,4139,100,40,"28"
"82","28043","Tamaulipas","Xicoténcatl","guarderias",3,1743,130,10,"28"
"83","28043","Tamaulipas","Xicoténcatl","asilos",1,2495,324,7,"28"
"84","28043","Tamaulipas","Xicoténcatl","estancias",0,337,100,3,"28"
"85","28004","Tamaulipas","Antiguo Morelos","guarderias",0,0,130,0,"28"
"86","28004","Tamaulipas","Antiguo Morelos","asilos",0,0,324,0,"28"
"87","28004","Tamaulipas","Antiguo Morelos","estancias",0,0,100,0,"28"
"88","28005","Tamaulipas","Burgos","guarderias",0,0,130,0,"28"
"89","28005","Tamaulipas","Burgos","asilos",0,0,324,0,"28"
"90","28005","Tamaulipas","Burgos","estancias",0,0,100,0,"28"
"91","28006","Tamaulipas","Bustamante","guarderias",0,0,130,0,"28"
"92","28006","Tamaulipas","Bustamante","asilos",0,0,324,0,"28"
"93","28006","Tamaulipas","Bustamante","estancias",0,0,100,0,"28"
"94","28008","Tamaulipas","Casas","guarderias",0,0,130,0,"28"
"95","28008","Tamaulipas","Casas","asilos",0,0,324,0,"28"
"96","28008","Tamaulipas","Casas","estancias",0,0,100,0,"28"
"97","28011","Tamaulipas","Gómez Farías","guarderias",0,0,130,0,"28"
"98","28011","Tamaulipas","Gómez Farías","asilos",0,0,324,0,"28"
"99","28011","Tamaulipas","Gómez Farías","estancias",0,0,100,0,"28"
"100","28013","Tamaulipas","Güémez","guarderias",0,0,130,0,"28"
"101","28013","Tamaulipas","Güémez","asilos",0,0,324,0,"28"
"102","28013","Tamaulipas","Güémez","estancias",0,0,100,0,"28"
"103","28017","Tamaulipas","Jaumave","guarderias",0,0,130,0,"28"
"104","28017","Tamaulipas","Jaumave","asilos",0,0,324,0,"28"
"105","28017","Tamaulipas","Jaumave","estancias",0,0,100,0,"28"
"106","28020","Tamaulipas","Mainero","guarderias",0,0,130,0,"28"
"107","28020","Tamaulipas","Mainero","asilos",0,0,324,0,"28"
"108","28020","Tamaulipas","Mainero","estancias",0,0,100,0,"28"
"109","28023","Tamaulipas","Méndez","guarderias",0,0,130,0,"28"
"110","28023","Tamaulipas","Méndez","asilos",0,0,324,0,"28"
"111","28023","Tamaulipas","Méndez","estancias",0,0,100,0,"28"
"112","28026","Tamaulipas","Miquihuana","guarderias",0,0,130,0,"28"
"113","28026","Tamaulipas","Miquihuana","asilos",0,0,324,0,"28"
"114","28026","Tamaulipas","Miquihuana","estancias",0,0,100,0,"28"
"115","28031","Tamaulipas","Palmillas","guarderias",0,0,130,0,"28"
"116","28031","Tamaulipas","Palmillas","asilos",0,0,324,0,"28"
"117","28031","Tamaulipas","Palmillas","estancias",0,0,100,0,"28"
"118","28034","Tamaulipas","San Carlos","guarderias",0,0,130,0,"28"
"119","28034","Tamaulipas","San Carlos","asilos",0,0,324,0,"28"
"120","28034","Tamaulipas","San Carlos","estancias",0,0,100,0,"28"
"121","28036","Tamaulipas","San Nicolás","guarderias",0,0,130,0,"28"
"122","28036","Tamaulipas","San Nicolás","asilos",0,0,324,0,"28"
"123","28036","Tamaulipas","San Nicolás","estancias",0,0,100,0,"28"
"124","28037","Tamaulipas","Soto la Marina","guarderias",0,0,130,0,"28"
"125","28037","Tamaulipas","Soto la Marina","asilos",0,0,324,0,"28"
"126","28037","Tamaulipas","Soto la Marina","estancias",0,0,100,0,"28"
"127","28042","Tamaulipas","Villagrán","guarderias",0,0,130,0,"28"
"128","28042","Tamaulipas","Villagrán","asilos",0,0,324,0,"28"
"129","28042","Tamaulipas","Villagrán","estancias",0,0,100,0,"28"
